name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Jeff Burrows,W1,NA,1381,NA,NA,p70,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p70.php,jeff burrows
Jerry Zhou,W1,NA,1393,NA,NA,p68,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p68.php,jerry zhou
Joe Spooner,W1,NA,1331,NA,NA,p77,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p77.php,joe spooner
John Davies,W1,NA,1178,NA,NA,p100,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p100.php,john davies
John Porter,W1,NA,1246,NA,NA,p90,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p90.php,john porter
John Ward,W1,NA,1205,NA,NA,p97,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p97.php,john ward
Jonathan Eddyshaw,W1,NA,1024,NA,NA,p119,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p119.php,jonathan eddyshaw
Jonathan Jones,W1,NA,1259,NA,NA,p84,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p84.php,jonathan jones
Joram Los,W1,NA,1306,NA,NA,p81,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p81.php,joram los
Joseph Bright-Key,W1,NA,850,NA,NA,p148,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p148.php,joseph bright-key
Joseph Cura,W1,NA,850,NA,NA,p153,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p153.php,joseph cura
Joshua Reynolds,W1,NA,857,NA,NA,p143,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p143.php,joshua reynolds
Julie Ward,W1,NA,1409,NA,NA,p66,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p66.php,julie ward
June Evans,W1,NA,1145,NA,NA,p104,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p104.php,june evans
Karl Fredriksson,W1,NA,1152,NA,NA,p103,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p103.php,karl fredriksson
Kashem Rashid,W1,NA,1040,NA,NA,p117,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p117.php,kashem rashid
